"","RRcode","City","province_code","Start_date","tenure_days_","tenure_bracket","cost_center","tran_month","production","depletion","nag"
"471","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-08-01,163885.52,-10205.95,153679.57
"472","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-09-01,130882.36,0,130882.36
"473","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-10-03,379259.33,0,379259.33
"474","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-11-01,393772.39,-68807.21,324965.18
"475","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-12-01,60997.17,-15628.09,45369.08
"476","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-01-03,306578.18,-167256.72,139321.46
"477","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-02-01,45739.5,-108.38,45631.13
"478","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-03-01,195777.1,-623.36,195153.74
"479","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-04-02,527404.1,-340.65,527063.45
"480","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-05-01,545847.86,-265405.94,280441.93
"481","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-06-01,317053.16,-546548.79,-229495.63
"482","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-07-02,619170.62,-808695.19,-189524.56
"483","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-12-03,15879.81,-2583334.06,-2567454.26
"484","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-01-02,122393.7,-1272443,-1150049.3
"485","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-02-01,240589.61,-243031.96,-2442.35
"486","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-03-01,280965.67,-318520.34,-37554.67
"487","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-04-01,644112.13,-622713.11,21399.02
"488","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-05-01,422842.98,-204959.32,217883.66
"489","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-06-03,645197.63,-780797.24,-135599.61
"490","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-07-01,1835669.35,-1026085.43,809583.92
"491","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-08-01,186200.82,-135909.77,50291.05
"492","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-09-03,550727.67,-336847.36,213880.31
"493","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-10-01,504057.1,-187430.66,316626.44
"494","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-11-01,687051.5,-440681.77,246369.73
"495","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-12-02,474222.82,-738879.27,-264656.46
"496","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-01-02,1182065.8,-488808.11,693257.69
"497","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-02-03,2043046.71,-181883.71,1861163
"498","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-03-03,912383.15,-416019.9,496363.25
"499","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-04-01,575000.73,-826729.07,-251728.34
"500","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-05-01,1333562.69,-447825.06,885737.64
"501","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-06-02,709913.33,-203253.06,506660.26
"502","YVWR","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-07-01,99406.93,-21865.01,77541.92
"503","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-02-01,60826.92,0,60826.92
"504","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-03-01,61543.26,0,61543.26
"505","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-04-01,439272.13,0,439272.13
"506","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-05-02,134022.98,-12578.24,121444.74
"507","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-06-01,209374.27,-102.74,209271.53
"508","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-07-01,261952.49,-31843.23,230109.26
"509","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-08-01,451194.93,-94613.66,356581.26
"510","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-09-01,205426.16,-38043.08,167383.08
"511","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-10-03,353714.91,-16727.11,336987.8
"512","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-11-01,507420.97,-913.59,506507.38
"513","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-12-01,318467.23,-52102.72,266364.51
"514","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-01-03,850878.92,-225527.72,625351.2
"515","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-02-01,428868.62,-115159.1,313709.52
"516","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-03-01,502402.49,-15451.45,486951.05
"517","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-04-02,91932.78,-42287.47,49645.3
"518","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-05-01,382976.05,-306160.9,76815.14
"519","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-06-01,533877.52,-44360.59,489516.93
"520","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-07-02,483640,-198748.13,284891.88
"521","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-08-01,102688.14,-91233.25,11454.89
"522","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-09-04,119279.21,-32528.91,86750.29
"523","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-10-01,29639.28,-28975.67,663.61
"524","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-11-01,321334.11,-22514.8,298819.31
"525","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-12-03,349894.94,-34080.72,315814.23
"526","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-01-02,337681.26,-44925.48,292755.78
"527","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-02-01,242763.91,-10296.06,232467.85
"528","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-03-01,371194.18,-18610.07,352584.11
"529","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-04-01,287352.44,-167753.81,119598.63
"530","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-05-01,556510.92,-10546.96,545963.96
"531","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-06-03,266206,-441001.28,-174795.29
"532","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-07-01,529028.7,-20117.7,508911
"533","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-08-01,918965.66,-72371.99,846593.67
"534","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-09-03,539023.49,-233860,305163.48
"535","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-10-01,317788.29,-195960.81,121827.48
"536","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-11-01,661880.71,-32163.33,629717.39
"537","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-12-02,506935.18,-239828.13,267107.04
"538","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-01-02,499115.45,-248721.56,250393.89
"539","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-02-03,1160213.17,-458521.16,701692.01
"540","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-03-03,1294983.71,-121831.98,1173151.72
"541","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-04-01,185919.79,-262748.37,-76828.58
"542","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-05-01,313027.28,-80250.41,232776.87
"543","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-06-02,1086358.7,-121887.68,964471.01
"544","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-07-01,393523.66,-158111,235412.66
"545","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-08-01,376438,-143473.58,232964.41
"546","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-09-02,579852,-365392.71,214459.29
"547","YVWA","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2014-10-01,36377.99,-3130.87,33247.11
"548","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-03-01,281757.1,0,281757.1
"549","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-04-01,376511.63,-145.77,376365.86
"550","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-05-02,-141755.02,0,-141755.02
"551","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-06-01,21913.2,0,21913.2
"552","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-07-01,256822.28,0,256822.28
"553","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-08-01,440146.42,0,440146.42
"554","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-09-01,322126.04,-60.08,322065.96
"555","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-10-03,683754.53,-470.87,683283.65
"556","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-11-01,523843.54,-793.48,523050.07
"557","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2011-12-01,723295.09,-3787.23,719507.86
"558","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-01-03,372232.37,-11185.1,361047.28
"559","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-02-01,731727.44,-12990.8,718736.64
"560","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-03-01,138736.34,-98445.1,40291.25
"561","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-04-02,262784.68,-13349.76,249434.93
"562","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-05-01,120955.74,-12820.26,108135.48
"563","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-06-01,143304.36,-16736.27,126568.09
"564","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-07-02,189362.81,-6812.17,182550.63
"565","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-08-01,292837.41,-11835.83,281001.58
"566","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-09-04,296033.44,-6840.55,289192.89
"567","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-10-01,262960.25,-24838.37,238121.88
"568","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-11-01,321726.65,-158635.95,163090.7
"569","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2012-12-03,123774.42,-23695.65,100078.77
"570","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-01-02,10643.68,0,10643.68
"571","YVWB","#R/T","province1","#N/A","#N/A","#N/A","#N/A",2013-02-01,19601,0,19601
"572","YVWC","Repean","province8","27-Sep-10","0","#N/A","7087",2011-03-01,106372.17,0,106372.17
"573","YVWC","Repean","province8","27-Sep-10","0","#N/A","7087",2011-04-01,510244.9,0,510244.9
"574","YVWC","Repean","province8","27-Sep-10","0","#N/A","7087",2011-05-02,71892.25,0,71892.25
"575","YVWC","Repean","province8","27-Sep-10","0","#N/A","7087",2011-06-01,314360.97,-2388.27,311972.7
"576","YVWC","Repean","province8","27-Sep-10","0","#N/A","7087",2011-07-01,395633.99,-700.11,394933.88
"577","YVWC","Repean","province8","27-Sep-10","0","#N/A","7087",2011-08-01,576125.55,-607.95,575517.6
"578","YVWC","Repean","province8","27-Sep-10","0","#N/A","7087",2011-09-01,568944.47,-18305.13,550639.34
"579","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2011-10-03,287105.68,-2195.58,284910.11
"580","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2011-11-01,443950.54,-7839.03,436111.51
"581","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2011-12-01,526694.27,-7195.39,519498.88
"582","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2012-01-03,897513.34,-79677.81,817835.53
"583","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2012-02-01,927801.59,-142202.3,785599.28
"584","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2012-03-01,493122.48,-22828.75,470293.72
"585","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2012-04-02,242419.23,-1476.76,240942.47
"586","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2012-05-01,442534.56,-20053.6,422480.96
"587","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2012-06-01,796748.61,-3591.27,793157.34
"588","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2012-07-02,636196.32,-130810.14,505386.17
"589","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2012-08-01,434064.22,-82478.75,351585.48
"590","YVWC","Repean","province8","27-Sep-10","1","#N/A","7087",2012-09-04,636961.43,-17032.21,619929.22
"591","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2012-10-01,430494.79,-25305.68,405189.11
"592","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2012-11-01,498128.21,-57354.15,440774.06
"593","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2012-12-03,805141.22,-150100.72,655040.49
"594","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2013-01-02,583512.82,-171093.94,412418.88
"595","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2013-02-01,1072217.11,-127349.04,944868.07
"596","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2013-03-01,302922.79,-139014.28,163908.51
"597","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2013-04-01,610386.07,-135829.86,474556.21
"598","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2013-05-01,1512448.05,-143627.45,1368820.6
"599","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2013-06-03,579394.39,-51232.67,528161.72
"600","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2013-07-01,624160.87,-185474.1,438686.77
"601","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2013-08-01,730668.7,-210046.47,520622.23
"602","YVWC","Repean","province8","27-Sep-10","2","#N/A","7087",2013-09-03,571672.78,-76768.33,494904.45
"603","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2013-10-01,871627.96,-249117.93,622510.03
"604","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2013-11-01,1237467.75,-576039.74,661428.01
"605","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2013-12-02,101338.53,-77526.57,23811.95
"606","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2014-01-02,1287420.33,-93740.63,1193679.7
"607","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2014-02-03,824615.05,-55260.82,769354.23
"608","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2014-03-03,366932.41,-35917.59,331014.82
"609","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2014-04-01,834675.43,-68680.32,765995.11
"610","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2014-05-01,1035196.37,-50084.49,985111.88
"611","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2014-06-02,2553125.93,-492030.42,2061095.51
"612","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2014-07-01,857545.07,-286077.52,571467.55
"613","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2014-08-01,722980.6,-151844.09,571136.51
"614","YVWC","Repean","province8","27-Sep-10","3","#N/A","7087",2014-09-02,1081139.36,-294194.94,786944.42
"615","YVWC","Repean","province8","27-Sep-10","4","#N/A","7087",2014-10-01,914148.54,-138101.83,776046.71
"616","YVWC","Repean","province8","27-Sep-10","4","#N/A","7087",2014-11-03,481777.26,-54564.87,427212.39
"617","YVWC","Repean","province8","27-Sep-10","4","#N/A","7087",2014-12-01,1173845.37,-88987.17,1084858.2
"618","YVWC","Repean","province8","27-Sep-10","4","#N/A","7087",2015-01-02,440482.5,-169116.75,271365.75
"619","YVWC","Repean","province8","27-Sep-10","4","#N/A","7087",2015-02-02,283754.9,-110631,173123.9
"620","YVWD","Vornwall","province8","13-Oct-10","0","#N/A","1993",2011-01-03,64.51,0,64.51
"621","YVWD","Vornwall","province8","13-Oct-10","0","#N/A","1993",2011-02-01,135936.05,0,135936.05
"622","YVWD","Vornwall","province8","13-Oct-10","0","#N/A","1993",2011-03-01,858719.53,-31393.96,827325.58
"623","YVWD","Vornwall","province8","13-Oct-10","0","#N/A","1993",2011-04-01,1334663.81,-179953.46,1154710.35
"624","YVWD","Vornwall","province8","13-Oct-10","0","#N/A","1993",2011-05-02,553922.95,-54887.27,499035.68
"625","YVWD","Vornwall","province8","13-Oct-10","0","#N/A","1993",2011-06-01,422559.87,-28546.98,394012.89
"626","YVWD","Vornwall","province8","13-Oct-10","0","#N/A","1993",2011-07-01,672482.32,-1744.13,670738.19
"627","YVWD","Vornwall","province8","13-Oct-10","0","#N/A","1993",2011-08-01,246235.48,-2076.01,244159.48
"628","YVWD","Vornwall","province8","13-Oct-10","0","#N/A","1993",2011-09-01,292644.62,-23869.29,268775.33
"629","YVWD","Vornwall","province8","13-Oct-10","0","#N/A","1993",2011-10-03,1306787.38,-19763.91,1287023.46
"630","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2011-11-01,580498.06,-2399.31,578098.75
"631","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2011-12-01,440093.99,-75729.36,364364.62
"632","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2012-01-03,897461.44,-127945.61,769515.83
"633","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2012-02-01,699082.54,-34146.36,664936.18
"634","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2012-03-01,850858.15,-43001.02,807857.12
"635","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2012-04-02,947314.16,-32386.62,914927.54
"636","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2012-05-01,1376769.54,-52805.52,1323964.02
"637","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2012-06-01,753185.91,-71506.25,681679.66
"638","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2012-07-02,480982.8,-186215.16,294767.64
"639","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2012-08-01,865680.1,-146182.67,719497.43
"640","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2012-09-04,1061817.79,-151461.74,910356.05
"641","YVWD","Vornwall","province8","13-Oct-10","1","#N/A","1993",2012-10-01,1157010.41,-41157.59,1115852.82
"642","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2012-11-01,1457845.28,-146361.62,1311483.66
"643","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2012-12-03,927243.74,-275823.92,651419.82
"644","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2013-01-02,1188252.68,-292041.13,896211.55
"645","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2013-02-01,352401.95,-72547.9,279854.05
"646","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2013-03-01,789309.5,-250404.48,538905.03
"647","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2013-04-01,1291877.7,-194024.01,1097853.69
"648","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2013-05-01,1081981.81,-137365.56,944616.25
"649","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2013-06-03,707894.53,-278553.46,429341.07
"650","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2013-07-01,1849167.52,-707690.18,1141477.34
"651","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2013-08-01,1223667.8,-186608.81,1037058.99
"652","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2013-09-03,634052.39,-254326.03,379726.36
"653","YVWD","Vornwall","province8","13-Oct-10","2","#N/A","1993",2013-10-01,1245571.39,-196920.92,1048650.47
"654","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2013-11-01,997538.77,-307258.9,690279.87
"655","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2013-12-02,573155.12,-277565.49,295589.63
"656","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2014-01-02,2572927.77,-1374434.43,1198493.34
"657","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2014-02-03,2441138.76,-808731.88,1632406.89
"658","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2014-03-03,1251966.75,-578981.1,672985.64
"659","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2014-04-01,1662267.68,-965987.8,696279.88
"660","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2014-05-01,1852887.16,-982652.29,870234.88
"661","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2014-06-02,938761.83,-437050.76,501711.07
"662","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2014-07-01,1421617.28,-530441.82,891175.47
"663","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2014-08-01,1362975.59,-211937.44,1151038.15
"664","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2014-09-02,2162232.79,-553638.93,1608593.86
"665","YVWD","Vornwall","province8","13-Oct-10","3","#N/A","1993",2014-10-01,1331374.47,-486138.96,845235.51
"666","YVWD","Vornwall","province8","13-Oct-10","4","#N/A","1993",2014-11-03,1793486.16,-326887.66,1466598.49
"667","YVWD","Vornwall","province8","13-Oct-10","4","#N/A","1993",2014-12-01,1317880.61,-499971.1,817909.5
"668","YVWD","Vornwall","province8","13-Oct-10","4","#N/A","1993",2015-01-02,1332586.95,-618692.44,713894.51
"669","YVWD","Vornwall","province8","13-Oct-10","4","#N/A","1993",2015-02-02,1172064.89,-197538.13,974526.76
"670","YVWD","Vornwall","province8","13-Oct-10","4","#N/A","1993",2015-03-02,991953.04,-495633.44,496319.6
"671","YVWE","Valgary","province2","11-Oct-10","0","#N/A","3090",2011-02-01,189818.64,0,189818.64
"672","YVWE","Valgary","province2","11-Oct-10","0","#N/A","3090",2011-03-01,738939.92,-44.65,738895.27
"673","YVWE","Valgary","province2","11-Oct-10","0","#N/A","3090",2011-04-01,1839.67,-239652.4,-237812.73
"674","YVWE","Valgary","province2","11-Oct-10","0","#N/A","3090",2011-05-02,1012099.42,-25089.58,987009.84
"675","YVWE","Valgary","province2","11-Oct-10","0","#N/A","3090",2011-06-01,304858.35,-4019.96,300838.39
"676","YVWE","Valgary","province2","11-Oct-10","0","#N/A","3090",2011-07-01,70134.58,-274187.53,-204052.95
"677","YVWE","Valgary","province2","11-Oct-10","0","#N/A","3090",2011-08-01,732205.65,-13622.2,718583.45
"678","YVWE","Valgary","province2","11-Oct-10","0","#N/A","3090",2011-09-01,181562.61,-32487.22,149075.39
"679","YVWE","Valgary","province2","11-Oct-10","0","#N/A","3090",2011-10-03,285181.95,-21663.75,263518.2
"680","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2011-11-01,821973.27,-10824.87,811148.41
"681","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2011-12-01,451641.92,-38416.54,413225.38
"682","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2012-01-03,416286.77,-55670.19,360616.58
"683","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2012-02-01,649368.69,-129133.67,520235.03
"684","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2012-03-01,146607.5,-51462.42,95145.08
"685","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2012-04-02,328285.65,-43876.1,284409.55
"686","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2012-05-01,796272.82,-421419.27,374853.56
"687","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2012-06-01,709414.61,-53919.12,655495.49
"688","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2012-07-02,496746.17,-1255529.98,-758783.81
"689","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2012-08-01,1131513.95,-565603.78,565910.18
"690","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2012-09-04,226543.71,-15715.35,210828.36
"691","YVWE","Valgary","province2","11-Oct-10","1","#N/A","3090",2012-10-01,573731.4,-36396.97,537334.43
"692","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2012-11-01,285260.93,-84877.56,200383.36
"693","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2012-12-03,220919.1,-151786.79,69132.31
"694","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2013-01-02,730875.25,-303520.33,427354.91
"695","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2013-02-01,1714749.35,-87082.78,1627666.58
"696","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2013-03-01,1054637.08,-285626.47,769010.6
"697","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2013-04-01,506107.32,-177004.78,329102.54
"698","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2013-05-01,797284.73,-9769.19,787515.54
"699","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2013-06-03,1672305.54,-84675.35,1587630.19
"700","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2013-07-01,630004.85,-322070.03,307934.82
"701","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2013-08-01,768801.75,-58520.28,710281.47
"702","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2013-09-03,1760782.24,-330093.57,1430688.67
"703","YVWE","Valgary","province2","11-Oct-10","2","#N/A","3090",2013-10-01,665956.07,-566303.93,99652.14
"704","YVWE","Valgary","province2","11-Oct-10","3","#N/A","3090",2013-11-01,908672.55,-378230.25,530442.29
"705","YVWE","Valgary","province2","11-Oct-10","3","#N/A","3090",2013-12-02,618334.75,-504120.3,114214.45
"706","YVWE","Valgary","province2","11-Oct-10","3","#N/A","3090",2014-01-02,721399.77,-100372.28,621027.49
"707","YVWE","Valgary","province2","11-Oct-10","3","#N/A","3090",2014-02-03,1059575.31,-108580.06,950995.25
"708","YVWE","Valgary","province2","11-Oct-10","3","#N/A","3090",2014-03-03,543224.51,-411563.91,131660.61
"709","YVWE","Valgary","province2","11-Oct-10","3","#N/A","3090",2014-04-01,1487430.95,-462831.87,1024599.08
"710","YVWE","Valgary","province2","11-Oct-10","3","#N/A","3090",2014-05-01,1155470.3,-290334.87,865135.42
"711","YVWE","Valgary","province2","11-Oct-10","3","#N/A","3090",2014-06-02,1567319.36,-396439.59,1170879.77
